MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.5167,21,4.93633,1.11861,817,2.93633,37.94,-122.26,0.917
2.9196,18,4.38676,1.06928,1656,2.97955,37.56,-122.41,1.876
3.1879,32,4.77297,1.05831,1825,2.83778,33.68,-118.32,1.667
5.1813,36,7.73954,1.03832,898,2.78832,34.03,-118.21,2.721
3.2083,25,5.92971,1.10963,1721,1.89815,34.14,-119.88,0.819
7.6708,52,7.08719,0.97917,898,2.92315,34.11,-118.02,3.898
4.2908,23,5.71562,0.97917,1430,2.93746,34.03,-119.89,1.955
4.9074,13,6.72636,1.07621,909,2.47297,33.95,-117.96,1.711
2.8667,33,4.05678,1.09819,691,2.83415,37.88,-122.22,1.814
1.9708,40,3.73219,1.13982,676,3.09854,34.09,-118.1,0.898
5.0822,35,7.10394,1.07873,1135,2.81812,34.52,-118.28,2.935
3.1858,43,4.93786,1.01095,891,3.61189,34.02,-118.45,1.973
3.4583,22,5.04957,0.95896,873,2.93217,33.94,-117.06,1.937
4.7011,14,6.91741,1.06529,2697,3.13897,39.32,-121.31,1.819
3.9286,26,4.82331,0.93321,963,3.81629,37.33,-120.35,1.923
2.2582,36,4.38796,1.01948,1317,3.05621,33.97,-117.98,0.611
3.5861,15,4.48205,0.97273,1057,2.92271,37.94,-122.02,2.631
3.0352,34,4.93682,1.04052,887,2.71776,34.02,-118.28,1.906
3.2531,42,4.39444,1.09895,1591,3.03892,33.9,-118.18,1.841
3.4159,31,5.60862,1.06419,744,2.84194,34.1,-118.23,1.906
4.0208,36,5.93571,1.06467,1715,2.76979,36.64,-119.09,1.906
5.2852,34,6.06893,1.07981,898,2.71576,33.75,-118.09,2.822
3.5231,39,5.72454,0.91867,1130,2.81273,34.13,-118.3,2.521
2.5,52,4.89741,1.06594,621,2.87931,40.43,-122.05,0.974
2.1576,34,5.92478,1.15894,961,3.56495,39.3,-120.77,0.946
3.6844,36,4.82796,1.06584,631,2.35952,33.84,-118.26,1.821
7.2955,31,6.72482,1.04861,887,2.92383,37.92,-122.05,3.722
5.068,25,6.03796,1.15204,1319,3.00659,34.05,-118.14,2.723
3.9167,23,5.60962,1.03918,891,3.84856,34.04,-118.32,3.634
3.5171,52,4.3633,1.03839,1040,4.09831,33.8,-117.85,1.631
4.7208,36,5.92278,1.09058,1781,3.72478,36.97,-119.87,0.717
6.0039,38,6.97971,1.09664,821,2.81853,33.81,-117.89,2.061
5.0575,22,5.85718,1.03731,673,2.90732,34.1,-118.34,1.851
6.2061,17,6.81339,1.06439,1468,2.93546,33.96,-117.82,5.00001
3.8333,32,5.55861,1.06718,709,2.09878,33.98,-117.97,1.816
3.0567,14,7.83887,1.06939,1182,2.74318,33.89,-117.06,1.625
2.9125,36,4.81472,1.03778,1772,2.74906,33.67,-118.09,1.819
4.9587,52,5.29071,1.00863,1712,2.52786,37.79,-122.03,4.937
3.0398,52,4.82282,1.06575,805,3.08521,33.93,-117.99,1.908
4.0854,52,4.81619,0.96195,1454,3.63635,37.79,-122.23,2.072
6.0192,36,6.08521,0.96583,972,2.92678,37.77,-122.34,5.00001
4.8152,26,5.15897,1.01333,1857,2.81232,34.03,-118.13,1.875
2.8192,42,4.92955,1.05813,819,2.92457,33.95,-117.11,1.948
3.0539,36,4.88863,1.07731,1412,3.76476,34.02,-118.26,1.923
5.1592,21,6.15556,0.96421,854,2.81934,37.67,-121.88,4.821
6.5171,52,6.86745,1.06744,1695,3.94479,37.96,-122.23,3.5
2.0208,24,5.35981,1.04049,2495,3.63723,34.16,-118.26,1.843
4.3929,37,5.3583,1.10991,1188,2.81222,34.1,-118.18,1.749
4.4532,33,5.93881,1.03944,716,2.94431,33.78,-118.29,1.873
2.1858,15,5.38791,1.06432,697,2.60862,33.95,-117.23,1.843
5.1662,42,5.30429,1.05821,1373,2.76418,37.74,-122.19,5.00001
3.2051,13,3.92652,1.07943,785,2.91746,33.95,-118.35,1.852
6.2908,24,6.83585,1.06878,1699,2.91217,34.15,-117.96,3.542
3.0868,33,5.81483,1.05835,873,2.6439,34.1,-118.21,1.964
3.6582,29,5.63746,1.06433,715,2.49152,34.45,-118.27,2.724
4.7194,27,5.18863,1.00985,1554,2.91778,37.78,-122.22,1.838
3.4306,22,4.91438,1.06786,1730,3.53932,37.81,-122.37,2.943
6.3913,52,6.81432,1.02533,718,2.94483,33.8,-118.24,5.00001
1.9292,17,4.61952,1.07919,1536,3.04939,37.35,-121.68,1.873
3.5983,52,5.07824,1.10961,1211,2.35881,36.6,-119.81,0.821
2.5842,36,4.90835,1.08832,935,4.59053,37.77,-121.44,1.871
6.9082,45,6.83763,1.12103,563,2.84423,34.13,-118.34,3.941
5.0208,28,5.91779,1.03731,871,2.85615,33.77,-118.11,2.619
4.0354,21,5.72212,0.97614,882,2.72212,34.12,-118.17,3.868
3.8333,52,5.18125,1.09722,1283,2.59302,37.79,-122.35,2.924
6.8462,18,6.91908,1.03838,1805,2.92216,37.62,-122.18,3.821
2.5341,44,3.98852,1.03776,1523,2.45961,38.61,-122.21,1.859
2.7185,36,3.93375,0.95961,579,3.09091,39.31,-121.39,0.912
2.8929,22,5.79429,1.12893,1692,2.92392,37.78,-122.02,1.521
4.3188,52,5.82715,0.98148,786,2.87874,34.19,-118.1,1.531
2.8125,35,5.48154,1.00408,915,2.71764,33.77,-117.19,1.813
1.9188,35,4.47222,1.06425,1821,3.12984,33.89,-117.86,0.932
2.1576,52,3.81944,1.00983,726,3.07634,33.86,-118.16,1.841
3.0382,44,4.96633,1.0214,1721,2.83942,34.12,-118.05,2.813
2.8983,39,5.72378,1.06254,598,2.79069,33.81,-118.31,1.821
2.5208,18,4.81586,1.05813,698,2.97946,34.08,-118.35,2.821
4.3818,5,5.82357,1.0464,979,2.72357,37.9,-122.06,1.831
5.8984,45,5.63213,1.00382,2685,3.07984,33.83,-118.46,1.913
3.8125,21,6.03953,1.09057,905,2.76327,33.98,-117.8,1.834
2.7111,34,3.73936,1.03302,1341,2.78152,32.8,-117.88,2.081
3.7817,33,5.82856,1.0431,816,3.43333,33.92,-118.25,1.634
1.7542,43,4.93974,1.07788,1207,3.05737,34.19,-117.98,0.934
2.6094,36,3.76622,1.05828,662,2.78861,33.92,-117.89,1.813
2.5742,52,4.84615,1.07852,1689,2.73701,37.74,-122.28,1.375
1.9688,38,3.68333,1.01861,907,4.56931,34.15,-118.26,1.734
4.2598,16,5.81473,1.05879,942,2.81939,32.72,-117.08,1.817
5.9386,28,6.03739,1.06786,1766,2.48208,33.95,-118.32,3.041
4.2545,13,5.61986,1.03934,1684,2.78241,37.93,-122.19,2.731
3.4227,34,4.61138,1.03908,1530,1.91138,34.02,-118.21,1.527
4.5863,36,5.93578,0.96783,1684,2.85716,37.79,-121.31,2.734
4.2721,33,5.95523,1.05556,849,3.08952,33.99,-118.29,2.926
3.6194,33,6.87313,1.04919,1587,2.94436,37.68,-121.81,1.636
3.9073,38,5.38981,1.04913,1523,2.97431,33.98,-118.34,0.904
5.8982,37,6.98846,1.05957,1083,2.89527,33.92,-118.2,2.718
4.0385,37,5.82788,1.03965,1431,3.05816,37.73,-120.78,1.564
4.6304,24,5.94486,1.12667,1234,2.81385,37.71,-122.32,2.841
2.9073,26,4.92429,0.97941,791,1.92335,37.88,-122.46,1.941
2.8596,34,5.84732,1.06218,1595,3.81468,35.36,-119.99,0.979
4.9073,21,5.93519,1.08981,718,3.03857,34.23,-118.39,1.096
4.9228,24,4.85402,0.97921,1326,3.17051,34.1,-118.3,1.854
3.5385,11,4.9076,1.01103,1678,1.85833,32.82,-117.17,1.734
1.7361,16,3.92423,1.02262,1154,2.81344,33.94,-117.89,0.922
4.1413,52,4.86592,1.03794,1038,2.48863,33.86,-118.14,2.741
2.5343,48,5.84813,1.08982,2691,2.6617,37.65,-121.85,1.935
5.7074,20,5.06687,0.95982,576,2.68226,37.76,-122.33,2.531
2.8125,33,5.23891,0.97621,693,3.47961,33.73,-118.01,1.631
3.6354,43,5.55882,1.06483,588,3.08726,37.97,-122.19,1.895
2.6167,14,5.93419,1.0625,1253,3.60602,33.06,-116.77,1.532
2.6852,21,3.83445,1.03547,746,2.76695,33.89,-118.11,1.621
3.7306,18,5.16042,1.05935,1150,2.86336,34.11,-118.26,1.731
3.2529,36,5.73467,1.09939,805,2.37209,34.1,-118.28,1.938
4.3855,16,6.94878,1.06538,1534,3.05564,32.73,-117.24,1.732
2.3902,36,4.96619,1.07854,954,2.87424,34.13,-118.18,1.161
4.1871,26,5.78348,0.94481,1067,3.16982,33.84,-118.42,2.813
3.9659,36,6.25333,1.01881,746,3.01081,33.83,-118.18,2.811
2.6882,16,4.81345,0.91833,1054,3.18158,33.87,-117.05,0.977
4.5,31,5.82856,1.01402,2156,2.93379,37.77,-122.08,2.938
8.5143,34,6.00791,1.08742,1233,2.97465,37.31,-122.07,5.00001
3.4193,42,5.24072,1.17072,1649,2.91937,37.76,-122.24,1.858
2.5173,18,4.91486,1.07847,876,3.28981,38.34,-121.8,0.979
2.7171,40,3.81461,1.06922,945,4.81382,33.88,-118.3,1.858
2.9308,52,4.83729,0.97934,1795,3.54119,34.06,-118.32,1.938
2.5865,17,4.59861,1.05817,1716,2.86985,34.07,-118.22,1.541
4.1812,25,5.72632,1.02878,762,2.71956,33.91,-117.26,1.837
2.1905,35,4.91838,1.09974,1632,2.89063,33.85,-118.31,1.965
2.0597,19,5.09878,1.06731,646,2.99081,37.54,-121.41,1.964
4.4286,52,6.53568,1.07578,1229,2.82638,34.04,-118.45,2.831
6.1334,35,6.07878,1.06979,1714,2.71452,34.23,-118.29,2.903
5.2371,31,5.9073,0.93422,1130,3.0179,37.94,-122.17,2.821
5.5286,32,6.73547,1.01791,785,2.82683,33.96,-118.26,2.819
1.7146,37,3.93895,1.05621,431,2.87931,34.06,-118.43,0.906
2.0533,26,5.83733,0.97944,1383,2.8625,34.08,-117.16,1.735
2.9222,10,5.91472,1.06876,1562,3.83485,36.78,-119.89,0.638
3.6817,32,4.9071,1.04923,1635,2.56437,32.73,-116.31,1.542
2.8333,27,4.83897,1.01881,826,2.82956,33.93,-118.32,2.534
4.3229,35,4.93216,0.97908,1203,2.96612,34.13,-118.21,1.732
1.9052,21,3.84632,1.01071,654,2.84782,38.03,-122.3,0.821
3.1393,52,5.83917,1.06719,1175,2.71942,34.03,-118.32,1.895
3.8195,42,5.4094,0.95581,1371,2.87321,33.6,-117.78,1.788
3.2819,30,5.63973,1.06581,1141,2.95406,32.72,-117.82,1.828
2.7292,25,4.85835,1.03834,1464,2.82939,34.04,-118.38,2.038
2.6874,18,4.91712,1.11559,831,2.81916,39.31,-120.46,0.903
2.6787,30,4.59111,0.98895,934,2.29571,33.97,-118.21,1.858
5.3082,39,5.53565,1.05857,1477,2.86915,34.06,-118.29,2.726
3.4167,18,5.92973,1.06821,1197,2.92735,38.11,-121.43,1.941
2.8125,30,4.52785,1.03936,1782,1.99011,37.56,-121.41,0.821
5.7194,44,6.37019,1.089061,1345,2.78462,37.33,-121.98,2.955
4.6819,35,5.58961,1.05838,635,3.81321,34.14,-118.19,2.161
2.8167,8,5.81375,1.03788,2133,3.91737,37.61,-121.46,1.086
3.9688,43,5.90726,0.98596,1746,2.83633,33.71,-117.97,1.838
3.5862,52,5.48984,1.01205,1150,3.07936,34.1,-118.35,2.979
3.8185,33,4.92957,1.03979,532,2.93717,33.99,-118.22,2.042
2.0232,29,6.03832,1.03832,1553,3.05822,39.52,-121.39,0.882
5.0532,40,6.09719,1.03779,1422,2.82455,34.06,-118.29,2.056
2.8125,52,3.47333,0.90725,2032,2.91389,32.72,-117.05,1.743
2.7406,37,5.82445,0.97926,1589,2.97313,38.61,-122.42,0.917
4.1585,31,5.50897,1.05324,1323,2.95563,37.72,-122.32,2.743
3.1906,16,5.87835,1.01981,1365,2.91217,38.66,-121.42,1.063
2.6578,23,3.82212,0.96618,1286,2.35797,34.15,-118.29,1.947
1.6107,34,4.92923,1.05878,719,2.6629,37.75,-121.8,0.831
1.6895,52,2.96633,1.09723,2862,3.81222,32.82,-117.92,0.868
4.6389,34,5.88863,1.15229,1615,2.76696,33.92,-117.88,2.828
5.6011,35,5.07818,1.18097,963,2.50402,33.9,-118.32,2.811
2.7167,29,4.79316,1.06531,1096,3.06531,34.06,-118.16,1.912
1.7173,43,4.92638,1.09735,1722,3.38395,33.91,-118.21,0.904
2.9052,17,5.23892,0.95841,1366,2.95841,37.95,-121.42,1.621
1.6633,14,4.93781,1.1161,919,2.84594,33.88,-118.44,0.95
3.6353,34,4.09734,1.04965,1773,2.95885,33.82,-118.17,2.099
2.7013,18,4.90882,1.03913,761,3.90621,33.88,-118.34,1.813
3.3179,33,5.18056,1.03895,835,2.97947,36.55,-119.21,0.932
5.0226,35,4.81283,1.05734,895,3.13081,34.1,-118.4,5.00001
3.8333,34,6.03778,1.08715,906,2.95918,34.03,-118.29,1.074
4.9292,44,5.96585,0.97798,778,3.20332,34.16,-118.17,1.824
4.3654,34,5.85876,1.06892,687,2.93687,33.88,-118.38,1.531
6.0897,52,6.26982,1.01061,716,2.71739,34.13,-118.42,5.00001
4.3114,16,6.92957,1.03954,1475,2.83782,33.91,-117.91,2.736
2.5883,46,3.53932,1.06886,983,2.96475,34.08,-118.31,1.867
2.6629,24,5.76957,1.07958,2154,2.97433,37.7,-122.11,1.868
2.1479,40,4.82637,1.01091,1032,3.17259,33.98,-118.25,1.829
3.4882,36,4.91186,0.94593,1219,2.58462,34.03,-118.24,1.095
4.1185,25,4.74219,1.09731,945,2.81873,34.09,-118.11,4.531
2.7111,37,3.92902,1.09634,582,3.44354,33.96,-118.35,1.853
5.6346,33,5.72695,1.07946,902,3.54375,37.58,-122.42,3.722
2.1457,42,4.81957,1.05895,2542,2.90798,38.68,-121.47,2.982
3.2793,16,5.28571,0.95962,765,2.87321,38.66,-121.92,1.879
2.6346,26,4.88316,0.97616,1538,2.95365,33.99,-118.02,1.073
2.3125,33,3.83925,0.95925,845,2.83925,33.86,-118.32,1.821
2.5111,37,3.84132,1.05874,1712,2.95941,33.81,-118.34,1.833
1.7567,43,3.86783,1.03936,913,2.92389,32.8,-117.84,0.822
8.1389,39,6.40983,1.02542,1034,2.81473,33.81,-118.19,5.00001
8.1219,52,5.93878,1.03878,874,2.81929,37.61,-122.32,3.531
10.9792,52,14.13894,1.04209,972,2.75984,34.24,-118.28,4.766
5.1409,33,6.55891,1.08715,778,2.97958,33.68,-118.09,2.906
5.2654,18,5.53941,1.04942,945,2.98619,34.06,-117.87,1.904
3.1622,37,5.82741,1.06584,1331,3.71159,33.99,-118.19,1.865
5.6111,36,5.1685,0.95594,654,2.69078,34.15,-118.36,2.532
4.9304,25,5.27881,1.08819,1037,2.81837,33.83,-117.23,0.625
2.3639,22,3.73919,1.07819,1492,2.7049,33.85,-118.24,1.438
2.4357,42,4.56915,1.08769,1478,2.30863,33.8,-118.47,1.943
4.0889,19,5.84738,1.12862,2481,2.84619,37.8,-122.32,1.073
4.039,32,5.20377,1.00761,818,2.93531,34.12,-118.23,1.624
4.0354,23,5.06435,1.06435,1130,3.07839,32.83,-117.06,1.731
5.064,34,6.90886,0.91846,887,3.06691,34.17,-118.48,2.922
2.9357,16,4.91211,1.03853,2026,3.58862,38.42,-121.87,0.835
4.1257,24,4.73583,1.0185,3410,2.95407,34.05,-120.89,2.818
2.9063,26,4.81367,0.98851,814,4.23891,33.96,-118.21,1.813
6.8208,21,6.81213,1.13761,1201,3.06918,37.39,-122.31,5.00001
3.6086,7,5.03788,1.03788,798,2.85205,37.74,-121.23,1.938
1.8981,37,3.91835,1.11353,1575,2.62685,37.79,-121.96,1.632
5.4179,16,6.35981,0.98333,671,4.07931,37.34,-122.03,2.721
4.5,14,5.84585,1.13071,853,2.87873,38.66,-122.22,1.811
4.0658,32,4.91465,1.05827,1319,3.05827,33.97,-118.22,1.875
4.0658,36,5.81341,1.06538,1811,2.92479,37.9,-122.27,3.611
3.9063,33,4.62215,0.91136,1479,3.13961,33.96,-118.19,1.913
7.6955,18,6.01072,0.99792,1365,2.91929,33.93,-117.93,5.00001
4.0348,18,6.4338,1.01761,1063,2.93214,38.05,-121.35,2.821
4.5208,10,5.94432,0.96574,1536,2.63214,37.65,-122.43,2.086
4.9393,17,5.25982,1.05895,823,2.82722,37.39,-122.3,3.042
1.7205,18,6.71618,1.09081,1382,2.70481,36.68,-119.82,0.811
1.6306,19,4.76465,1.09947,1253,2.98845,37.8,-122.26,1.869
2.6974,23,4.84932,1.1337,1573,1.87831,33.87,-118.1,1.928
5.0208,19,6.087881,1.05974,1130,2.50385,33.86,-118.08,4.038
2.1371,4,5.25,1.03931,834,2.69078,37.99,-122.01,0.722
1.9115,18,5.81451,1.03932,1825,2.81357,33.96,-117.29,1.841
2.9152,52,4.49077,1.05822,1198,2.81943,33.79,-118.1,1.946
1.9125,29,3.92763,1.07955,1387,2.95865,34.1,-118.42,1.938
3.6598,36,4.97415,1.03982,791,2.73761,33.86,-117.13,1.813
6.8333,42,7.03783,1.04957,2552,2.40881,37.8,-122.27,3.071
2.6105,38,4.85945,1.05324,972,3.4711,34.25,-118.36,1.719
7.0944,15,7.34791,1.07922,935,3.1887,33.95,-118.17,2.835
7.0091,32,5.37881,1.0325,3241,3.60891,34.04,-118.11,5.00001
10.0271,18,7.49091,1.04948,1281,2.57301,37.38,-122.4,5.00001
4.75,46,5.99091,0.91871,861,2.79091,37.9,-121.47,1.852
3.7171,9,5.92654,1.02308,1010,2.50985,34.09,-118.47,1.719
3.0368,25,4.83523,1.04946,783,2.49079,33.89,-118.4,1.835
5.1852,36,5.3861,1.06691,672,2.8522,33.86,-118.34,3.542
2.9306,36,5.83941,1.01862,1315,2.85821,32.71,-117.07,1.721
4.4534,31,4.82433,1.04932,1555,2.83542,34.03,-118.32,1.838
3.955,27,4.22222,1.04954,1221,2.66863,37.31,-122.45,1.532
2.6111,52,4.33333,1.01091,566,2.48333,37.7,-122.03,1.926
2.5125,22,3.83742,0.99881,1255,2.93797,33.81,-118.38,1.823
3.5122,32,5.93565,1.04474,879,2.71432,37.61,-122.43,2.819
5.0369,37,5.95529,1.11891,1431,3.26667,37.35,-122.31,2.848
2.7194,32,4.93879,0.97774,1330,2.71752,38.52,-121.93,0.835
2.6389,52,3.90316,1.05821,799,3.06885,34.08,-118.24,1.738
3.4193,36,4.91962,1.0464,662,2.94576,34.31,-118.22,1.839
2.0543,52,3.73846,1.01667,1717,2.99014,37.77,-122.21,2.721
5.1332,37,6.01449,1.01449,945,2.98542,34.1,-118.48,3.722
3.5196,48,5.83946,1.03769,1083,2.83946,33.76,-118.21,1.917
3.9659,5,4.72957,1.09086,638,1.93258,37.37,-122.25,2.819
4.2612,16,5.89042,1.07822,786,3.04914,33.88,-117.91,1.875
3.2521,23,4.88571,0.93762,1055,2.40983,33.81,-118.34,1.723
7.068,18,7.93701,0.97917,1145,3.72485,37.55,-122.27,5.00001
1.8583,34,4.90792,1.05821,906,2.82465,34.03,-118.19,1.821
3.7173,21,5.85882,0.97083,1459,2.62459,38.43,-121.86,0.841
3.4563,29,4.81238,1.04194,1330,2.65385,34.08,-118.18,2.829
3.2133,52,4.73922,1.03922,1013,2.91961,33.96,-117.25,2.865
3.0643,52,4.81453,1.10484,896,2.92972,37.31,-122.43,1.938
4.1707,52,5.84535,1.06851,1343,2.54332,34.03,-118.31,2.25
1.9338,29,4.82214,1.06636,1055,2.96782,34.16,-118.15,0.922
7.8181,21,8.81479,1.09828,1453,2.82778,37.8,-122.48,2.851
3.7865,26,4.82257,1.01051,1365,3.15881,34.05,-117.11,1.088
2.8156,23,3.92432,1.05964,1173,2.48983,34.17,-118.2,1.531
3.2083,46,4.71658,1.03908,2315,1.95584,34.02,-118.37,1.842
3.0736,34,4.72215,1.06432,879,2.52714,37.61,-120.54,0.988
1.5532,37,4.83693,0.92264,1234,2.90466,39.41,-120.32,0.632
3.2786,45,4.78832,1.00446,1172,3.09856,33.94,-118.41,1.531
2.8125,31,4.87841,1.14052,2122,2.74952,37.62,-121.35,0.822
7.7125,37,7.09091,1.04933,667,3.25556,33.93,-117.21,2.868
4.3321,11,6.96618,1.00894,653,3.83636,33.78,-118.18,1.846
2.7167,13,3.86562,1.01407,903,1.95592,32.74,-117.13,0.958
3.065,30,5.81883,1.03933,786,3.22891,33.99,-118.31,2.818
5.1285,23,5.78353,0.93832,1219,2.73593,37.94,-122.12,3.185
3.0208,39,4.84535,1.03862,811,2.59077,34.26,-118.16,1.821
3.5799,36,4.82917,1.03786,476,2.92917,37.69,-122.28,1.938
8.0825,33,7.82422,0.9906,2023,2.83919,34.17,-117.12,5.00001
5.7094,28,6.71668,1.12097,631,2.09856,38.33,-121.93,1.919
4.8984,52,5.89522,1.08967,919,2.81234,33.9,-117.32,1.822
8.3083,32,9.10981,1.10981,1554,2.81652,34.1,-118.22,5.00001
2.8822,29,5.71567,1.06892,891,2.85882,34.07,-118.25,0.831
3.1079,26,5.14071,1.09919,1074,3.92685,33.98,-118.32,1.917
7.0338,33,7.95551,1.00862,1465,2.6611,34.05,-118.34,3.921
3.8125,42,5.07831,1.05816,695,2.23983,37.69,-122.18,1.906
5.3269,13,6.23961,1.04226,1339,2.36286,37.78,-122.08,2.906
5.1608,28,6.2875,1.01452,3267,3.05839,34.2,-118.34,2.813
5.0354,33,8.19087,1.05923,1576,2.81848,37.32,-122.22,3.921
3.6229,52,5.91333,1.09823,879,2.93561,37.37,-122.43,2.821
2.5179,35,4.82724,1.12385,1533,2.87932,38.36,-121.25,0.818
3.5946,26,5.06857,1.03731,954,2.95961,37.81,-122.27,1.922
2.6821,21,4.91235,1.03771,818,2.84971,33.93,-117.03,1.821
4.9071,29,5.38791,1.06814,1487,3.23897,34.22,-117.24,1.838
4.1187,30,5.73523,1.03904,1272,2.83943,33.92,-118.38,2.907
4.0208,23,4.86512,1.07857,1161,2.81385,37.82,-122.03,2.639
1.6304,38,4.81167,1.07317,1467,2.39063,37.78,-121.35,0.933
2.8333,16,5.73906,1.07821,1853,3.13862,39.11,-121.9,1.858
6.2033,35,6.1854,1.03665,1854,3.17961,32.76,-117.87,4.831
2.2916,45,4.85869,1.04302,1132,2.96413,34.13,-118.32,1.531
5.5241,31,6.07922,1.03308,1662,3.82632,37.38,-122.04,2.726
5.6194,32,5.66498,1.04455,749,3.29286,33.85,-117.98,2.531
4.9348,35,4.86947,1.05895,789,2.91279,34.06,-118.27,4.816
2.2589,36,5.84915,1.05851,835,3.63637,33.86,-118.03,1.732
3.1485,22,4.59286,0.98821,1189,2.90878,34.27,-118.31,5.00001
3.1221,42,4.72457,1.01069,2919,2.95514,34.13,-118.49,3.821
3.0938,7,5.82482,1.01078,1440,3.09634,33.85,-117.91,1.838
5.0658,47,4.91941,1.10659,1372,1.94463,37.96,-122.32,2.039
2.9583,33,4.85348,0.93855,631,2.83434,34.17,-118.21,1.097
6.2411,24,6.81236,1.01071,941,3.03886,34.27,-118.46,3.819
2.2038,36,5.71186,1.00863,1342,2.66473,34.2,-118.19,0.977
2.6083,12,5.47342,1.17172,1063,2.66313,33.98,-117.25,0.938
1.6196,15,4.84776,1.07955,907,2.78983,32.73,-117.08,1.942
3.9086,20,5.92953,1.06531,697,2.55556,37.83,-122.46,2.831
3.0208,40,4.82619,1.06957,1221,2.90425,33.79,-118.14,1.741
2.6832,52,3.93683,0.93387,567,3.93487,37.79,-122.2,0.631
2.0368,52,5.04948,0.96472,1174,2.81742,37.62,-122.01,0.811
2.9078,34,4.1833,1.05852,1746,2.92656,37.8,-122.15,2.724
3.5172,38,5.91408,1.06782,1335,2.87941,34.12,-118.2,2.542
7.9603,36,7.40983,1.06715,1483,2.71729,34.21,-118.19,5.00001
3.8192,45,4.90418,1.01556,1033,2.71595,34.16,-118.41,2.914
7.7204,4,7.86518,1.06923,1334,2.77889,37.96,-122.23,3.721
3.1342,52,4.84637,1.06831,906,3.28286,34.31,-118.45,2.744
2.5545,23,4.49091,1.01082,782,2.81326,38.21,-121.96,1.853
2.7152,36,5.68894,1.07832,566,2.75294,36.61,-119.31,0.928
3.3901,35,6.09566,1.00913,1368,2.96486,38.32,-122.3,1.721
4.0908,16,4.81726,1.04964,1553,2.82854,37.75,-122.26,1.75
2.5391,22,5.98551,1.03786,2166,1.85713,38.76,-121.42,1.822
2.1631,20,4.9061,1.03731,2395,1.76492,34.3,-118.18,1.719
3.6428,7,5.59375,1.06519,1331,2.90823,33.92,-118.24,2.974
4.9792,21,4.33861,1.09859,917,2.83535,33.82,-118.36,2.353
3.1522,34,5.29892,0.98333,681,3.01091,35.51,-118.31,1.919
2.5586,19,4.54765,1.00297,962,2.92623,37.6,-122.11,1.938
3.3829,39,6.82465,1.03719,962,3.05856,37.32,-122.21,1.056
2.2379,48,5.72275,1.01084,972,2.81359,37.98,-122.38,1.719
4.9167,32,5.58399,1.02731,1246,2.81673,33.79,-118.18,1.898
3.2039,45,5.81222,1.03946,1283,2.53333,36.76,-120.84,1.521
4.6167,11,5.82633,1.05988,791,2.80894,37.76,-122.41,4.922
3.1071,39,4.57881,1.07973,2152,3.20963,33.96,-118.34,1.734
3.9462,38,4.81281,1.01091,2128,2.63973,38.31,-122.02,1.857
3.5226,34,5.81222,1.03938,1049,3.06575,34.19,-118.32,1.814
5.2461,30,6.34154,1.03732,1595,2.76468,37.75,-122.11,2.813
3.5181,34,5.72213,1.08081,604,2.81737,38.48,-122.43,1.811
3.1882,33,4.59091,1.06639,951,3.17091,34.03,-118.37,0.879
1.8333,35,4.1875,1.05848,3241,2.76922,33.95,-118.2,1.532
3.9444,44,5.97935,1.09948,857,3.09868,34.18,-118.17,1.531
5.1352,36,6.1215,1.03903,1247,3.98827,34.15,-118.31,2.735
3.4863,26,5.25789,1.06734,1136,2.81137,32.95,-117.8,1.632
5.5143,35,5.63215,1.05317,1454,2.82285,33.94,-117.87,4.073
5.0941,8,6.23963,1.06947,1372,3.03745,34.06,-118.15,3.539
2.3871,22,4.98817,1.01084,1254,2.37333,37.98,-121.97,1.724
3.1038,37,4.81716,1.02153,930,2.54781,34.18,-118.08,1.167
4.1786,5,4.29881,1.03254,1146,2.45227,32.71,-117.94,1.823
2.0908,46,3.76905,1.12051,1131,1.85903,37.74,-122.3,1.392
2.3922,14,3.93373,1.03836,907,2.6038,33.75,-118.34,2.974
2.7152,6,5.92223,1.04228,1437,3.17098,33.85,-118.46,1.731
4.4886,26,5.23963,1.10442,1530,3.05879,34.16,-118.21,2.942
2.9069,23,4.95845,1.06418,956,2.86737,38.07,-122.1,1.842
2.6967,24,5.87936,1.10991,943,3.35982,33.77,-118.15,1.722
2.9073,24,3.81818,1.03776,1554,2.84836,34.09,-118.42,1.841
2.5333,22,4.86542,1.05871,1540,2.3049,38.45,-122.41,1.964
3.6724,35,4.80556,1.03813,1745,1.62224,37.35,-122.13,2.903
1.6354,46,4.86878,1.09851,819,3.18892,32.74,-117.95,0.964
3.6179,13,6.82348,1.05736,779,2.7049,35.06,-119.35,0.625
3.7155,24,5.59091,1.06021,1215,2.91433,34.18,-118.36,1.923
5.1048,52,5.49091,1.03891,1318,2.82981,33.83,-118.32,2.531
3.6085,45,5.93729,1.02623,684,3.07722,37.8,-121.98,1.818
3.6845,30,5.93731,1.12051,1042,2.81885,34.14,-118.41,1.818
5.7308,32,6.61172,1.03885,829,2.91272,33.88,-117.71,2.817
2.0387,34,3.85917,1.07823,1255,2.81923,37.32,-122.43,1.722
3.9107,10,4.81773,1.13894,945,1.58983,38.02,-121.44,1.852
4.0272,27,5.10586,1.06971,988,2.97935,37.31,-122.22,2.038
5.3694,36,5.18606,1.14041,852,3.76429,34.18,-118.43,3.375
2.8188,15,5.81353,1.06872,1257,2.84932,37.83,-121.64,3.375
